block_id,block_start,block_end,block_duration_h,capacity_price_EUR_per_MW_h,missing_capacity_price_flag,price_inconsistency_flag,number_of_timesteps,opportunity_cost_EUR_per_MW_h,activation_expected,capacity_profitable,activation_profitable,technically_feasible,bid_eligible,activation_steps,price_fail_steps,missing_price_steps,min_price_margin_EUR_per_MWh,peak_activation_MW,technical_capacity_MW,compliant_capacity_MW,bid_increment_MW,reserved_capacity_MW,capacity_revenue_EUR,charge_headroom_MW,storage_headroom_MW,activated_energy_MWh,activation_cost_EUR
2025-06-25_16:00_20:00,2025-06-25 16:00:00+02:00,2025-06-25 20:00:00+02:00,4.0,79.65,False,False,16,0.0,True,True,False,True,False,9,9,0,-173.47764705882352,216.664,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-06-25_20:00_00:00,2025-06-25 20:00:00+02:00,2025-06-26 00:00:00+02:00,4.0,2.06,False,False,16,0.0,True,True,False,True,False,7,7,0,-248.41764705882355,23.524,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-06-26_00:00_04:00,2025-06-26 00:00:00+02:00,2025-06-26 04:00:00+02:00,4.0,3.8,False,False,16,0.0,True,True,False,True,False,9,8,0,-126.10764705882355,81.392,16.0,16.0,1.0,0.0,0.0,16.0,326.3442105263158,4.0,-60.6
2025-06-26_04:00_08:00,2025-06-26 04:00:00+02:00,2025-06-26 08:00:00+02:00,4.0,4.8,False,False,16,0.0,True,True,False,True,False,7,7,0,-130.31764705882352,25.244,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-06-26_08:00_12:00,2025-06-26 08:00:00+02:00,2025-06-26 12:00:00+02:00,4.0,58.15,False,False,16,0.0,True,True,False,True,False,12,9,0,-112.44764705882355,390.836,16.0,16.0,1.0,0.0,0.0,0.0,331.0878633431579,8.0,-105.2
2025-06-26_12:00_16:00,2025-06-26 12:00:00+02:00,2025-06-26 16:00:00+02:00,4.0,88.98,False,False,16,0.0,True,True,False,True,False,14,14,0,-80.87764705882353,81.344,16.0,16.0,1.0,0.0,0.0,0.0,319.63106422483617,0.0,0.0
2025-06-26_16:00_20:00,2025-06-26 16:00:00+02:00,2025-06-26 20:00:00+02:00,4.0,46.62,False,False,16,0.0,True,True,False,True,False,13,11,0,-88.57764705882354,757.796,16.0,16.0,1.0,0.0,0.0,16.0,319.49807578947366,8.0,-277.03999999999996
2025-06-26_20:00_00:00,2025-06-26 20:00:00+02:00,2025-06-27 00:00:00+02:00,4.0,1.86,False,False,16,0.0,True,True,False,True,False,13,13,2,-117.61764705882354,155.432,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-06-27_00:00_04:00,2025-06-27 00:00:00+02:00,2025-06-27 04:00:00+02:00,4.0,4.4,False,False,16,0.0,True,True,False,True,False,16,16,0,-106.06764705882352,142.216,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-06-27_04:00_08:00,2025-06-27 04:00:00+02:00,2025-06-27 08:00:00+02:00,4.0,4.96,False,False,16,0.0,True,True,False,True,False,13,13,1,-100.55764705882353,144.492,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-06-27_08:00_12:00,2025-06-27 08:00:00+02:00,2025-06-27 12:00:00+02:00,4.0,43.67,False,False,16,0.0,True,True,False,True,False,11,9,0,-82.83764705882353,659.008,16.0,16.0,1.0,0.0,0.0,16.0,326.5735578947369,8.0,-70.64
2025-06-27_12:00_16:00,2025-06-27 12:00:00+02:00,2025-06-27 16:00:00+02:00,4.0,81.45,False,False,16,0.0,True,True,False,True,False,10,10,0,-92.26764705882354,272.9,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-06-27_16:00_20:00,2025-06-27 16:00:00+02:00,2025-06-27 20:00:00+02:00,4.0,44.86,False,False,16,0.0,True,True,False,True,False,11,11,0,-117.65764705882353,59.748,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-06-27_20:00_00:00,2025-06-27 20:00:00+02:00,2025-06-28 00:00:00+02:00,4.0,1.51,False,False,16,0.0,True,True,False,True,False,13,13,0,-107.07764705882354,755.236,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-06-28_00:00_04:00,2025-06-28 00:00:00+02:00,2025-06-28 04:00:00+02:00,4.0,3.3,False,False,16,0.0,True,True,False,True,False,7,7,0,-107.22764705882355,28.14,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-06-28_04:00_08:00,2025-06-28 04:00:00+02:00,2025-06-28 08:00:00+02:00,4.0,4.4,False,False,16,0.0,True,True,False,True,False,6,6,0,-106.67764705882354,33.928,16.0,16.0,1.0,0.0,0.0,0.0,317.6615296027933,0.0,0.0
2025-06-28_08:00_12:00,2025-06-28 08:00:00+02:00,2025-06-28 12:00:00+02:00,4.0,49.2,False,False,16,0.0,True,True,False,True,False,15,7,0,-103.71764705882353,284.364,16.0,16.0,1.0,0.0,0.0,0.0,226.8767809885817,24.0,-504.92
2025-06-28_12:00_16:00,2025-06-28 12:00:00+02:00,2025-06-28 16:00:00+02:00,4.0,84.0,False,False,16,0.08558823529411619,True,True,False,True,False,15,15,0,-102.86764705882354,53.376,16.0,16.0,1.0,0.0,0.0,0.0,149.0692627153018,0.0,0.0
2025-06-28_16:00_20:00,2025-06-28 16:00:00+02:00,2025-06-28 20:00:00+02:00,4.0,42.29,False,False,16,0.0,True,True,False,True,False,11,6,0,-113.16764705882355,296.744,16.0,16.0,1.0,0.0,0.0,16.0,99.05302983843187,20.0,-397.64
2025-06-28_20:00_00:00,2025-06-28 20:00:00+02:00,2025-06-29 00:00:00+02:00,4.0,1.35,False,False,16,0.0,True,True,False,True,False,13,13,0,-88.55764705882353,103.316,16.0,16.0,1.0,0.0,0.0,16.0,118.51122401830295,0.0,0.0
2025-06-29_00:00_04:00,2025-06-29 00:00:00+02:00,2025-06-29 04:00:00+02:00,4.0,3.29,False,False,16,0.0,True,True,False,True,False,8,8,0,-126.91764705882355,1.796,16.0,16.0,1.0,0.0,0.0,16.0,143.0885668675681,0.0,0.0
2025-06-29_04:00_08:00,2025-06-29 04:00:00+02:00,2025-06-29 08:00:00+02:00,4.0,8.26,False,False,16,0.0,True,True,False,True,False,12,10,0,-131.48764705882354,117.208,9.142191244809114,9.0,1.0,0.0,0.0,0.0,128.44500144080902,0.0,0.0
2025-06-29_08:00_12:00,2025-06-29 08:00:00+02:00,2025-06-29 12:00:00+02:00,4.0,51.76,False,False,16,0.0,True,True,False,True,False,16,4,0,-35.96764705882352,146.752,9.142191244809114,9.0,1.0,0.0,0.0,0.0,95.65345173872718,0.0,0.0
2025-06-29_12:00_16:00,2025-06-29 12:00:00+02:00,2025-06-29 16:00:00+02:00,4.0,91.67,False,False,16,13.492352941176467,True,True,False,True,False,16,6,0,-43.14764705882353,693.644,9.142191244809114,9.0,1.0,0.0,0.0,0.0,12.97929508455821,0.0,0.0
2025-06-29_16:00_20:00,2025-06-29 16:00:00+02:00,2025-06-29 20:00:00+02:00,4.0,52.73,False,False,16,0.0,True,True,False,True,False,13,7,0,-110.05764705882353,731.152,9.142191244809114,9.0,1.0,0.0,0.0,0.0,0.0,2.5,-184.04250000000002
2025-06-29_20:00_00:00,2025-06-29 20:00:00+02:00,2025-06-30 00:00:00+02:00,4.0,1.14,False,False,16,0.0,True,True,False,True,False,7,7,2,-128.14764705882354,10.304,9.142191244809114,9.0,1.0,0.0,0.0,16.0,16.784911690020863,0.0,0.0
2025-06-30_00:00_04:00,2025-06-30 00:00:00+02:00,2025-06-30 04:00:00+02:00,4.0,2.75,False,False,16,0.0,True,True,False,True,False,7,7,0,-126.98764705882354,2.576,9.142191244809114,9.0,1.0,0.0,0.0,16.0,38.59182328478345,0.0,0.0
2025-06-30_04:00_08:00,2025-06-30 04:00:00+02:00,2025-06-30 08:00:00+02:00,4.0,5.11,False,False,16,0.0,True,True,False,True,False,10,10,0,-110.58764705882353,79.148,2.5792566617905783,2.0,1.0,0.0,0.0,16.0,116.18737200842739,0.0,0.0
2025-06-30_08:00_12:00,2025-06-30 08:00:00+02:00,2025-06-30 12:00:00+02:00,4.0,102.62,False,False,16,0.0,True,True,False,True,False,14,13,0,-115.54764705882354,628.112,2.5792566617905783,2.0,1.0,0.0,0.0,16.0,224.19327720763636,4.0,-199.24
2025-06-30_12:00_16:00,2025-06-30 12:00:00+02:00,2025-06-30 16:00:00+02:00,4.0,156.44,False,False,16,0.0,True,True,False,True,False,16,16,0,-90.71764705882353,385.528,2.5792566617905783,2.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-06-30_16:00_20:00,2025-06-30 16:00:00+02:00,2025-06-30 20:00:00+02:00,4.0,56.68,False,False,16,0.0,True,True,False,True,False,9,9,1,-186.84764705882353,228.364,2.5792566617905783,2.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-06-30_20:00_00:00,2025-06-30 20:00:00+02:00,2025-07-01 00:00:00+02:00,4.0,1.16,False,False,16,0.0,True,True,False,True,False,13,13,0,-255.40764705882356,218.932,2.5792566617905783,2.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-01_00:00_04:00,2025-07-01 00:00:00+02:00,2025-07-01 04:00:00+02:00,4.0,2.5,False,False,16,0.0,True,True,False,True,False,16,16,1,-121.37764705882353,223.54,2.5792566617905783,2.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-01_04:00_08:00,2025-07-01 04:00:00+02:00,2025-07-01 08:00:00+02:00,4.0,3.95,False,False,16,0.0,True,True,False,True,False,13,13,1,-120.27764705882353,65.752,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-01_08:00_12:00,2025-07-01 08:00:00+02:00,2025-07-01 12:00:00+02:00,4.0,100.07,False,False,16,0.0,True,True,False,True,False,11,11,0,-102.21764705882353,449.396,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-01_12:00_16:00,2025-07-01 12:00:00+02:00,2025-07-01 16:00:00+02:00,4.0,161.0,False,False,16,0.0,True,True,False,True,False,7,7,0,-105.76764705882354,146.488,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-01_16:00_20:00,2025-07-01 16:00:00+02:00,2025-07-01 20:00:00+02:00,4.0,64.76,False,False,16,0.0,True,True,False,True,False,9,8,0,-170.11764705882354,384.42,16.0,16.0,1.0,0.0,0.0,16.0,330.20736842105265,4.0,-654.96
2025-07-01_20:00_00:00,2025-07-01 20:00:00+02:00,2025-07-02 00:00:00+02:00,4.0,1.11,False,False,16,0.0,True,True,False,True,False,11,11,1,-355.36764705882354,32.772,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-02_00:00_04:00,2025-07-02 00:00:00+02:00,2025-07-02 04:00:00+02:00,4.0,2.2,False,False,16,0.0,True,True,False,True,False,9,9,0,-135.62764705882353,27.828,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-02_04:00_08:00,2025-07-02 04:00:00+02:00,2025-07-02 08:00:00+02:00,4.0,3.46,False,False,16,0.0,True,True,False,True,False,9,9,2,-117.30764705882353,45.248,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-02_08:00_12:00,2025-07-02 08:00:00+02:00,2025-07-02 12:00:00+02:00,4.0,56.94,False,False,16,0.0,True,True,False,True,False,7,7,2,-110.23764705882354,293.716,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-02_12:00_16:00,2025-07-02 12:00:00+02:00,2025-07-02 16:00:00+02:00,4.0,98.0,False,False,16,0.0,True,True,False,True,False,14,14,0,-114.24764705882353,126.3,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-02_16:00_20:00,2025-07-02 16:00:00+02:00,2025-07-02 20:00:00+02:00,4.0,39.7,False,False,16,0.0,True,True,False,True,False,11,9,0,-125.24764705882353,502.676,16.0,16.0,1.0,0.0,0.0,16.0,318.7353736842106,8.0,-155.51999999999998
2025-07-02_20:00_00:00,2025-07-02 20:00:00+02:00,2025-07-03 00:00:00+02:00,4.0,1.04,False,False,16,0.0,True,True,False,True,False,14,13,0,-278.5076470588235,353.456,16.0,16.0,1.0,0.0,0.0,16.0,326.90000000000003,4.0,-83.04
2025-07-03_00:00_04:00,2025-07-03 00:00:00+02:00,2025-07-03 04:00:00+02:00,4.0,2.23,False,False,16,0.0,True,True,False,True,False,6,6,0,-97.58764705882353,47.072,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-03_04:00_08:00,2025-07-03 04:00:00+02:00,2025-07-03 08:00:00+02:00,4.0,3.95,False,False,16,0.0,True,True,False,True,False,13,13,0,-111.80764705882353,105.108,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-03_08:00_12:00,2025-07-03 08:00:00+02:00,2025-07-03 12:00:00+02:00,4.0,75.62,False,False,16,0.0,True,True,False,True,False,11,11,1,-88.57764705882354,167.22,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-03_12:00_16:00,2025-07-03 12:00:00+02:00,2025-07-03 16:00:00+02:00,4.0,100.0,False,False,16,0.0,True,True,False,True,False,16,16,0,-68.74764705882353,257.448,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-03_16:00_20:00,2025-07-03 16:00:00+02:00,2025-07-03 20:00:00+02:00,4.0,36.19,False,False,16,0.0,True,True,False,True,False,10,10,0,-99.65764705882353,616.024,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-03_20:00_00:00,2025-07-03 20:00:00+02:00,2025-07-04 00:00:00+02:00,4.0,1.13,False,False,16,0.0,True,True,False,True,False,11,11,0,-114.92764705882354,465.736,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-04_00:00_04:00,2025-07-04 00:00:00+02:00,2025-07-04 04:00:00+02:00,4.0,1.97,False,False,16,0.0,True,True,False,True,False,3,3,2,-106.47764705882355,0.06,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-04_04:00_08:00,2025-07-04 04:00:00+02:00,2025-07-04 08:00:00+02:00,4.0,2.96,False,False,16,0.0,True,True,False,True,False,7,7,1,-118.52764705882353,74.148,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-04_08:00_12:00,2025-07-04 08:00:00+02:00,2025-07-04 12:00:00+02:00,4.0,50.86,False,False,16,0.0,True,True,False,True,False,16,9,0,-103.91764705882355,817.392,16.0,16.0,1.0,0.0,0.0,0.0,329.99530464484263,8.0,-49.04
2025-07-04_12:00_16:00,2025-07-04 12:00:00+02:00,2025-07-04 16:00:00+02:00,4.0,82.62,False,False,16,0.0,True,True,False,True,False,12,10,0,-85.21764705882353,262.076,16.0,16.0,1.0,0.0,0.0,0.0,324.16466327703387,8.0,-193.07999999999998
2025-07-04_16:00_20:00,2025-07-04 16:00:00+02:00,2025-07-04 20:00:00+02:00,4.0,31.08,False,False,16,0.0,True,True,False,True,False,12,11,1,-159.24764705882353,171.856,16.0,16.0,1.0,0.0,0.0,16.0,327.7842105263158,4.0,-42.8
2025-07-04_20:00_00:00,2025-07-04 20:00:00+02:00,2025-07-05 00:00:00+02:00,4.0,1.06,False,False,16,0.0,True,True,False,True,False,15,15,0,-113.91764705882355,434.452,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-05_00:00_04:00,2025-07-05 00:00:00+02:00,2025-07-05 04:00:00+02:00,4.0,2.21,False,False,16,0.0,True,True,False,True,False,13,13,1,-92.78764705882355,74.044,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-05_04:00_08:00,2025-07-05 04:00:00+02:00,2025-07-05 08:00:00+02:00,4.0,3.07,False,False,16,0.0,True,True,False,True,False,15,7,0,-56.66764705882354,646.584,16.0,16.0,1.0,0.0,0.0,0.0,234.73901580240937,20.0,-136.6
2025-07-05_08:00_12:00,2025-07-05 08:00:00+02:00,2025-07-05 12:00:00+02:00,4.0,47.94,False,False,16,0.0,True,True,False,True,False,16,1,0,-42.17764705882353,862.324,16.0,16.0,1.0,0.0,0.0,0.0,87.24819489404743,28.0,-875.6
2025-07-05_12:00_16:00,2025-07-05 12:00:00+02:00,2025-07-05 16:00:00+02:00,4.0,79.08,False,False,16,0.0,True,True,False,True,False,16,6,0,-18.517647058823535,263.1,16.0,16.0,1.0,0.0,0.0,0.0,19.3066063313371,7.25,-196.235
2025-07-05_16:00_20:00,2025-07-05 16:00:00+02:00,2025-07-05 20:00:00+02:00,4.0,38.65,False,False,16,0.0,True,True,False,True,False,15,6,0,-80.16764705882355,393.904,16.0,16.0,1.0,0.0,0.0,0.0,0.12475942419422083,5.5,-395.1925
2025-07-05_20:00_00:00,2025-07-05 20:00:00+02:00,2025-07-06 00:00:00+02:00,4.0,1.16,False,False,16,0.0,True,True,False,True,False,16,16,0,-97.70764705882354,291.608,16.0,16.0,1.0,0.0,0.0,16.0,17.31413293117241,0.0,0.0
2025-07-06_00:00_04:00,2025-07-06 00:00:00+02:00,2025-07-06 04:00:00+02:00,4.0,2.29,False,False,16,0.0,True,True,False,True,False,6,6,1,-107.48764705882354,38.796,16.0,16.0,1.0,0.0,0.0,16.0,52.03010545481669,0.0,0.0
2025-07-06_04:00_08:00,2025-07-06 04:00:00+02:00,2025-07-06 08:00:00+02:00,4.0,4.05,False,False,16,0.0,True,True,False,True,False,12,12,0,-117.44764705882355,388.632,3.5684538995329937,3.0,1.0,0.0,0.0,16.0,75.29200966919551,0.0,0.0
2025-07-06_08:00_12:00,2025-07-06 08:00:00+02:00,2025-07-06 12:00:00+02:00,4.0,44.47,False,False,16,0.0,True,True,False,True,False,16,14,0,-18.72764705882353,573.436,3.5684538995329937,3.0,1.0,0.0,0.0,16.0,109.34232741577505,8.0,-72.72
2025-07-06_12:00_16:00,2025-07-06 12:00:00+02:00,2025-07-06 16:00:00+02:00,4.0,73.68,False,False,16,0.0,True,True,False,True,False,13,12,0,-50.017647058823535,425.86,3.5684538995329937,3.0,1.0,0.0,0.0,16.0,181.39145550001732,4.0,-24.72
2025-07-06_16:00_20:00,2025-07-06 16:00:00+02:00,2025-07-06 20:00:00+02:00,4.0,30.15,False,False,16,0.0,True,True,False,True,False,8,8,0,-116.97764705882355,573.364,3.5684538995329937,3.0,1.0,0.0,0.0,16.0,262.7300063093343,0.0,0.0
2025-07-06_20:00_00:00,2025-07-06 20:00:00+02:00,2025-07-07 00:00:00+02:00,4.0,1.13,False,False,16,0.0,True,True,False,True,False,14,14,1,-112.24764705882353,255.296,3.5684538995329937,3.0,1.0,0.0,0.0,16.0,296.76546791957566,0.0,0.0
2025-07-07_00:00_04:00,2025-07-07 00:00:00+02:00,2025-07-07 04:00:00+02:00,4.0,1.91,False,False,16,0.0,True,True,False,True,False,15,15,3,-116.92764705882354,6.552,3.5684538995329937,3.0,1.0,0.0,0.0,16.0,322.6471900977274,0.0,0.0
2025-07-07_04:00_08:00,2025-07-07 04:00:00+02:00,2025-07-07 08:00:00+02:00,4.0,2.89,False,False,16,0.0,True,True,False,True,False,12,12,1,-109.26764705882354,22.2,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-07_08:00_12:00,2025-07-07 08:00:00+02:00,2025-07-07 12:00:00+02:00,4.0,33.91,False,False,16,0.0,True,True,False,True,False,15,15,0,-106.38764705882355,518.06,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-07_12:00_16:00,2025-07-07 12:00:00+02:00,2025-07-07 16:00:00+02:00,4.0,63.84,False,False,16,0.0,True,True,False,True,False,10,10,0,-111.33764705882353,599.624,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-07_16:00_20:00,2025-07-07 16:00:00+02:00,2025-07-07 20:00:00+02:00,4.0,26.29,False,False,16,0.0,True,True,False,True,False,13,13,0,-86.37764705882353,199.528,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-07_20:00_00:00,2025-07-07 20:00:00+02:00,2025-07-08 00:00:00+02:00,4.0,1.28,False,False,16,0.0,True,True,False,True,False,14,14,0,-84.69764705882355,291.916,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-08_00:00_04:00,2025-07-08 00:00:00+02:00,2025-07-08 04:00:00+02:00,4.0,2.23,False,False,16,0.0,True,True,False,True,False,11,11,0,-91.91764705882355,38.024,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-08_04:00_08:00,2025-07-08 04:00:00+02:00,2025-07-08 08:00:00+02:00,4.0,2.7,False,False,16,0.0,True,True,False,True,False,14,14,0,-128.61764705882354,65.44,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-08_08:00_12:00,2025-07-08 08:00:00+02:00,2025-07-08 12:00:00+02:00,4.0,69.84,False,False,16,0.0,True,True,False,True,False,14,14,1,-95.46764705882353,196.556,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-08_12:00_16:00,2025-07-08 12:00:00+02:00,2025-07-08 16:00:00+02:00,4.0,75.83,False,False,16,0.0,True,True,False,True,False,16,5,0,-21.857647058823538,824.232,16.0,16.0,1.0,0.0,0.0,16.0,324.8173408729628,44.0,-1575.68
2025-07-08_16:00_20:00,2025-07-08 16:00:00+02:00,2025-07-08 20:00:00+02:00,4.0,24.23,False,False,16,0.0,True,True,False,True,False,14,13,0,-87.13764705882355,170.82,16.0,16.0,1.0,0.0,0.0,16.0,327.7842105263158,4.0,-118.68
2025-07-08_20:00_00:00,2025-07-08 20:00:00+02:00,2025-07-09 00:00:00+02:00,4.0,1.16,False,False,16,0.0,True,True,False,True,False,15,15,0,-106.13764705882355,20.688,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-09_00:00_04:00,2025-07-09 00:00:00+02:00,2025-07-09 04:00:00+02:00,4.0,1.91,False,False,16,0.0,True,True,False,True,False,13,13,0,-102.28764705882355,6.496,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-09_04:00_08:00,2025-07-09 04:00:00+02:00,2025-07-09 08:00:00+02:00,4.0,2.38,False,False,16,0.0,True,True,False,True,False,10,10,0,-98.51764705882354,113.272,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-09_08:00_12:00,2025-07-09 08:00:00+02:00,2025-07-09 12:00:00+02:00,4.0,37.4,False,False,16,0.0,True,True,False,True,False,7,7,1,-94.81764705882352,26.82,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-09_12:00_16:00,2025-07-09 12:00:00+02:00,2025-07-09 16:00:00+02:00,4.0,60.9,False,False,16,0.0,True,True,False,True,False,13,13,2,-71.07764705882354,223.092,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-09_16:00_20:00,2025-07-09 16:00:00+02:00,2025-07-09 20:00:00+02:00,4.0,20.47,False,False,16,0.0,True,True,False,True,False,11,10,0,-616.4176470588235,25.288,16.0,16.0,1.0,0.0,0.0,16.0,327.7842105263158,4.0,-43.08
2025-07-09_20:00_00:00,2025-07-09 20:00:00+02:00,2025-07-10 00:00:00+02:00,4.0,1.07,False,False,16,0.0,True,True,False,True,False,16,16,0,-116.09764705882353,120.032,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-10_00:00_04:00,2025-07-10 00:00:00+02:00,2025-07-10 04:00:00+02:00,4.0,1.71,False,False,16,0.0,True,True,False,True,False,13,13,0,-106.22764705882355,78.76,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-10_04:00_08:00,2025-07-10 04:00:00+02:00,2025-07-10 08:00:00+02:00,4.0,2.11,False,False,16,0.0,True,True,False,True,False,10,10,0,-112.44764705882355,13.596,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-10_08:00_12:00,2025-07-10 08:00:00+02:00,2025-07-10 12:00:00+02:00,4.0,31.14,False,False,16,0.0,True,True,False,True,False,16,16,4,-87.69764705882355,303.112,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-10_12:00_16:00,2025-07-10 12:00:00+02:00,2025-07-10 16:00:00+02:00,4.0,53.49,False,False,16,0.0,True,True,False,True,False,11,10,0,-101.64764705882354,134.14,16.0,16.0,1.0,0.0,0.0,16.0,335.86105263157896,4.0,-19.6
2025-07-10_16:00_20:00,2025-07-10 16:00:00+02:00,2025-07-10 20:00:00+02:00,4.0,17.8,False,False,16,0.0,True,True,False,True,False,10,10,0,-116.32764705882354,12.38,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-10_20:00_00:00,2025-07-10 20:00:00+02:00,2025-07-11 00:00:00+02:00,4.0,1.0,False,False,16,0.0,True,True,False,True,False,14,14,1,-106.55764705882353,307.82,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-11_00:00_04:00,2025-07-11 00:00:00+02:00,2025-07-11 04:00:00+02:00,4.0,1.5,False,False,16,0.0,True,True,False,True,False,9,9,0,-106.35764705882355,18.292,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-11_04:00_08:00,2025-07-11 04:00:00+02:00,2025-07-11 08:00:00+02:00,4.0,1.86,False,False,16,0.0,True,True,False,True,False,5,5,0,-103.87764705882353,4.328,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-11_08:00_12:00,2025-07-11 08:00:00+02:00,2025-07-11 12:00:00+02:00,4.0,25.67,False,False,16,0.0,True,True,False,True,False,14,14,0,-109.83764705882353,148.484,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-11_12:00_16:00,2025-07-11 12:00:00+02:00,2025-07-11 16:00:00+02:00,4.0,52.87,False,False,16,0.0,True,True,False,True,False,15,13,0,-101.13764705882355,403.092,16.0,16.0,1.0,0.0,0.0,16.0,334.88098105263157,8.0,-59.56
2025-07-11_16:00_20:00,2025-07-11 16:00:00+02:00,2025-07-11 20:00:00+02:00,4.0,15.75,False,False,16,0.0,True,True,False,True,False,11,10,0,-105.65764705882353,224.432,16.0,16.0,1.0,0.0,0.0,16.0,330.20736842105265,4.0,-16.68
2025-07-11_20:00_00:00,2025-07-11 20:00:00+02:00,2025-07-12 00:00:00+02:00,4.0,1.0,False,False,16,0.0,True,True,False,True,False,11,11,0,-127.29764705882354,21.46,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-12_00:00_04:00,2025-07-12 00:00:00+02:00,2025-07-12 04:00:00+02:00,4.0,1.88,False,False,16,0.0,True,True,False,True,False,6,6,0,-106.96764705882353,13.252,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-07-12_04:00_08:00,2025-07-12 04:00:00+02:00,2025-07-12 08:00:00+02:00,4.0,2.5,False,False,16,0.0,True,True,False,True,False,7,7,0,-84.79764705882354,134.196,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
